Time,Pressure,PCS Setpoint,Motor Z,Motor T,Heat1 Setpoint,"Heat1, V","Heat1, A","Heat 1, T",Heat2 Setpoint,"Heat2, V","Heat2, A","Heat2, T",Bias Setpoint,"Bias, V","Bias, A",Bx,By,Bz
18:37:44,0.001,,,,0.0,0.0,0.004,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:37:45,0.001,,,,0.0,0.0,0.004,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:37:46,0.001,,,,0.0,0.0,0.004,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:37:47,0.001,,,,0.0,0.0,0.004,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:37:48,0.001,,,,0.0,0.0,0.003,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:37:49,0.001,,,,0.0,0.0,0.003,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:37:50,0.001,,,,0.0,0.0,0.003,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:37:51,0.001,,,,0.0,0.0,0.003,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:37:52,0.001,,,,0.0,0.0,0.003,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:37:53,0.001,,,,0.0,0.0,0.003,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:37:54,0.001,,,,0.0,0.0,0.003,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:37:55,0.001,,,,0.0,0.0,0.004,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:37:56,0.001,,,,0.0,0.0,0.003,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:37:57,0.001,,,,0.0,0.0,0.003,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:37:58,0.001,,,,0.0,0.0,0.003,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:37:59,0.001,,,,0.0,0.0,0.003,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:38:01,0.001,,,,0.0,0.0,0.003,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:38:02,0.001,,,,0.0,0.0,0.003,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:38:03,0.001,,,,0.0,0.0,0.003,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:38:04,0.001,,,,0.0,0.0,0.004,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:38:05,0.001,,,,0.0,0.0,0.003,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:38:06,0.001,,,,0.0,0.0,0.004,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:38:07,0.001,,,,0.0,0.0,0.004,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:38:08,0.001,,,,0.0,0.0,0.004,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:38:09,0.001,,,,0.0,0.0,0.004,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:38:10,0.001,,,,0.0,0.0,0.003,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:38:11,0.001,,,,0.0,0.0,0.004,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:38:12,0.001,,,,0.0,0.0,0.003,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:38:13,0.001,,,,0.0,0.0,0.003,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:38:14,0.001,,,,0.0,0.0,0.004,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:38:15,0.001,,,,0.0,0.0,0.004,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:38:16,0.001,,,,0.0,0.0,0.004,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:38:17,0.001,,,,0.0,0.0,0.004,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:38:18,0.001,,,,0.0,0.0,0.004,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:38:19,0.001,,,,0.0,0.0,0.003,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:38:20,0.001,,,,0.0,0.0,0.004,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:38:21,0.001,,,,0.0,0.0,0.004,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:38:22,0.001,,,,0.0,0.0,0.004,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:38:23,0.001,,,,0.0,0.0,0.004,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:38:24,0.001,,,,0.0,0.0,0.003,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:38:25,0.001,,,,0.0,0.0,0.004,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:38:26,0.001,,,,0.0,0.0,0.003,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:38:27,0.001,,,,0.0,0.0,0.003,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:38:28,0.001,,,,0.0,0.0,0.004,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:38:29,0.001,,,,0.0,0.0,0.003,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:38:30,0.001,,,,0.0,0.0,0.003,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:38:31,0.001,,,,0.0,0.0,0.003,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:38:32,0.001,,,,0.0,0.0,0.003,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:38:34,0.001,,,,0.0,0.0,0.003,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:38:35,0.001,,,,0.0,0.0,0.004,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:38:36,0.001,,,,0.0,0.0,0.003,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:38:37,0.001,,,,0.0,0.0,0.003,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:38:38,0.001,,,,0.0,0.0,0.003,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:38:39,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:38:40,0.001,,,,0.0,0.0,0.003,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:38:41,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:38:42,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:38:43,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:38:44,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:38:45,0.001,,,,0.0,0.0,0.003,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:38:46,0.001,,,,0.0,0.0,0.003,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:38:47,0.001,,,,0.0,0.0,0.003,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:38:48,0.001,,,,0.0,0.0,0.003,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:38:49,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:38:50,0.001,,,,0.0,0.0,0.003,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:38:51,0.001,,,,0.0,0.0,0.003,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:38:52,0.001,,,,0.0,0.0,0.003,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:38:53,0.001,,,,0.0,0.0,0.003,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:38:54,0.001,,,,0.0,0.0,0.003,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:38:55,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:38:56,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:38:57,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:38:58,0.001,,,,0.0,0.0,0.003,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:38:59,0.001,,,,0.0,0.0,0.003,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:39:00,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:39:01,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:39:02,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:39:04,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:39:05,0.001,,,,0.0,0.0,0.003,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:39:06,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:39:07,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:39:08,0.001,,,,0.0,0.0,0.003,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:39:09,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:39:10,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:39:11,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:39:12,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:39:13,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:39:14,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:39:15,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:39:16,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:39:17,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:39:18,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:39:19,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:39:20,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:39:21,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:39:22,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:39:23,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:39:24,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:39:25,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:39:26,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:39:27,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:39:28,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:39:29,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:39:30,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:39:31,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:39:32,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:39:33,0.001,,,,0.0,0.0,0.003,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:39:34,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:39:36,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:39:37,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:39:38,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:39:39,0.001,,,,0.0,0.0,0.003,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:39:40,0.001,,,,0.0,0.0,0.003,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:39:41,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:39:42,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:39:43,0.001,,,,0.0,0.0,0.001,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:39:44,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:39:45,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:39:46,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:39:47,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:39:48,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:39:49,0.001,,,,0.0,0.0,0.001,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:39:50,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:39:51,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:39:52,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:39:53,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:39:54,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:39:55,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:39:56,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:39:57,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:39:58,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:39:59,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:40:00,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:40:01,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:40:02,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:40:03,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:40:04,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:40:06,0.001,,,,0.0,0.0,0.001,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:40:07,0.001,,,,0.0,0.0,0.001,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:40:08,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:40:09,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:40:10,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:40:11,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:40:12,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:40:13,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:40:14,0.001,,,,0.0,0.0,0.001,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:40:15,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:40:16,0.001,,,,0.0,0.0,0.001,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:40:17,0.001,,,,0.0,0.0,0.001,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:40:18,0.001,,,,0.0,0.0,0.001,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:40:19,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:40:20,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:40:21,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:40:22,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:40:23,0.001,,,,0.0,0.0,0.003,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:40:24,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:40:25,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:40:26,0.001,,,,0.0,0.0,0.001,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:40:27,0.001,,,,0.0,0.0,0.001,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:40:28,0.001,,,,0.0,0.0,0.001,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:40:29,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:40:30,0.001,,,,0.0,0.0,0.001,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:40:31,0.001,,,,0.0,0.0,0.001,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:40:32,0.001,,,,0.0,0.0,0.001,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:40:33,0.001,,,,0.0,0.0,0.001,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:40:34,0.001,,,,0.0,0.0,0.001,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:40:35,0.001,,,,0.0,0.0,0.001,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:40:36,0.001,,,,0.0,0.0,0.001,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:40:38,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:40:39,0.001,,,,0.0,0.0,0.001,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:40:40,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:40:41,0.001,,,,0.0,0.0,0.001,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:40:42,0.001,,,,0.0,0.0,0.001,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:40:43,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:40:44,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:40:45,0.001,,,,0.0,0.0,0.001,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:40:46,0.001,,,,0.0,0.0,0.001,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:40:47,0.001,,,,0.0,0.0,0.001,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:40:48,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:40:49,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:40:50,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:40:51,0.001,,,,0.0,0.0,0.001,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:40:52,0.001,,,,0.0,0.0,0.001,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:40:53,0.001,,,,0.0,0.0,0.001,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:40:54,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:40:55,0.001,,,,0.0,0.0,0.001,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:40:56,0.001,,,,0.0,0.0,0.001,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:40:57,0.001,,,,0.0,0.0,0.001,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:40:58,0.001,,,,0.0,0.0,0.001,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:40:59,0.001,,,,0.0,0.0,0.001,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:41:00,0.001,,,,0.0,0.0,0.001,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:41:01,0.001,,,,0.0,0.0,0.001,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:41:02,0.001,,,,0.0,0.0,0.001,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:41:03,0.001,,,,0.0,0.0,0.001,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:41:04,0.001,,,,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:41:05,0.001,,,,0.0,0.0,0.001,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:41:06,0.001,,,,0.0,0.0,0.001,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
18:41:07,0.001,,,,0.0,0.0,0.001,,0.0,0.0,0.0,0.0,,0.002,0.0,,,,0.0,0.0,0.0,60.0
